P_SWITCH_YEAR,P_PFPR,P_TACT,P_TC,FREQ_580Y_2032,PFPR_2032,TFR_10Y
2027,0.1,2,0.5,0.00217392,0.0141975,17.74687979
2027,0.1,2,0.5,0.037037,0.00077457,16.22066694
2027,0.1,2,0.5,0.00394737,0.0129404,17.47791872
2027,0.1,2,0.5,0.21040722,0.0155627,19.44307612
2027,0.1,2,0.5,0.00263852,0.0123837,16.47910197
2027,0.1,2,0.5,0.002204264,0.0227722,18.44439683
2027,0.1,2,0.5,0.127944348,0.0216092,17.12157503
2027,0.1,2,0.5,0.154472,0.00187981,16.09326519
2027,0.1,2,0.5,0,0.0123444,17.65225391
2027,0.1,2,0.5,0,0.0163091,18.17166743
2027,0.1,2,0.5,0.00240964,0.00771112,17.02172463
2027,0.1,2,0.5,0.00394478,0.00889003,18.52913445
2027,0.1,2,0.5,0.00223464,0.0158183,16.28543177
2027,0.1,2,0.5,0.3548178,0.024737,21.63867302
2027,0.1,2,0.5,0.00174216,0.00980604,17.80877942
2027,0.1,2,0.5,0.6358275,0.0449844,22.46050585
2027,0.1,2,0.5,0.00347826,0.00959623,16.99637167
2027,0.1,2,0.5,0.01345291,0.00325419,18.98583028
2027,0.1,2,0.5,0.07317074,0.00343093,16.69428127
2027,0.1,2,0.5,0.32101866,0.012069,21.09627637
2027,0.1,2,0.5,0.323263833,0.027417,21.00425961
2027,0.1,2,0.5,0,0.00771278,16.62324565
2027,0.1,2,0.5,0.03225806,0.0037982,16.83684211
2027,0.1,2,0.5,0.00307456,0.0204114,18.5546416
2027,0.1,2,0.5,0.377295425,0.0182404,20.01313293
2027,0.1,2,0.5,0,0.0137755,20.74792175
2027,0.1,2,0.5,0.46630089,0.0293378,19.34982827
2027,0.1,2,0.5,0,0.00586723,18.31007456
2027,0.1,2,0.5,0.07798166,0.00376437,16.05696733
2027,0.1,2,0.5,0.981439662,0.148415,34.0209906
2027,0.1,2,0.5,0.00429184,0.0155528,17.10555503
2027,0.1,2,0.5,0.00373134,0.0134231,19.97318357
2027,0.1,2,0.5,0.18978108,0.00221084,18.2427275
2027,0.1,2,0.5,0.00170648,0.00922759,20.5164443
2027,0.1,2,0.5,0.06603775,0.00446528,16.48693287
2027,0.1,2,0.5,0.00417537,0.00822782,16.40799642
2027,0.1,2,0.5,0.637344518,0.0359706,20.02950851
2027,0.1,2,0.5,0.01937988,0.0136879,18.75292102
2027,0.1,2,0.5,0.00192802,0.0276909,18.46098698
2027,0.1,2,0.5,0.08066583,0.0122757,19.50662403
2027,0.1,2,0.5,0,0.00741077,16.72262537
2027,0.1,2,0.5,0.00320513,0.00475198,15.39158576
2027,0.1,2,0.5,0.00107991,0.0145528,19.21745846
2027,0.1,2,0.5,0.10991648,0.013523,19.83329179
2027,0.1,2,0.5,0.01928372,0.00550121,15.85015575
2027,0.1,2,0.5,0.00524934,0.00609132,16.4171827
2027,0.1,2,0.5,0.006993,0.00939714,17.10349325
2027,0.1,2,0.5,0.2690055,0.0194644,19.48572261
2027,0.1,2,0.5,0.00250626,0.0137079,21.45203025
2027,0.1,2,0.5,0.00833333,0.00203128,18.11908268
2027,0.1,2,0.5,0.00645162,0.00678666,16.73676012
2027,0.1,2,0.5,0,0.0123126,16.51743638
2027,0.1,2,0.5,0.579828022,0.0684281,24.49033945
2027,0.1,2,0.5,0.04559753,0.00957432,19.2993475
2027,0.1,2,0.5,0.07994928,0.0126615,16.22371585
2027,0.1,2,0.5,0.16575549,0.00843934,17.18855322
2027,0.1,2,0.5,0,0.00923574,18.23842585
2027,0.1,2,0.5,0.0028777,0.0111261,17.42902453
2027,0.1,2,0.5,0,0.00567948,16.78344527
2027,0.1,2,0.5,0.45232,0.0514454,23.19912668
2027,0.1,2,0.5,0,0.00993663,18.92724279
2027,0.1,2,0.5,0.00251256,0.0065207,16.29292096
2027,0.1,2,0.5,0.00151976,0.0117731,17.41837883
2027,0.1,2,0.5,0.00696864,0.00427834,16.2642652
2027,0.1,2,0.5,0.1384081,0.00962758,18.07059767
2027,0.1,2,0.5,0.18207268,0.0117693,18.86411126
2027,0.1,2,0.5,0.00285714,0.0121312,18.06568166
2027,0.1,2,0.5,0.0128205,0.00251378,16.51689432
2027,0.1,2,0.5,0,0.00602163,19.20666014
2027,0.1,2,0.5,0.30299703,0.013896,17.86054386
2027,0.1,2,0.5,0.01886793,0.00276861,16.57792568
2027,0.1,2,0.5,0.09523815,0.00591059,15.59561709
2027,0.1,2,0.5,0.0095238,0.00848669,17.19974355
2027,0.1,2,0.5,0.1003963,0.0132759,16.810915
2027,0.1,2,0.5,0.902504188,0.0776136,24.49516283
2027,0.1,2,0.5,0,0.00520076,17.52238067
2027,0.1,2,0.5,0,0.0048673,16.73951504
2027,0.1,2,0.5,0.00675676,0.00239801,16.82878971
2027,0.1,2,0.5,0.00434782,0.00771003,17.48509295
2027,0.1,2,0.5,0.1549546,0.0102285,17.91399309
2027,0.1,2,0.5,0.01566262,0.013255,19.84512338
2027,0.1,2,0.5,0.00225479,0.0141259,17.62437216
2027,0.1,2,0.5,0.408403336,0.0203492,22.14005464
2022,0.1,0,0.5,0.288877,0.0454325,22.00617665
2022,0.1,0,0.5,0.135531608,0.0475413,21.23416566
2022,0.1,0,0.5,0.52931,0.167995,28.36542348
2022,0.1,0,0.5,0.418345927,0.0239927,19.88876103
2022,0.1,0,0.5,0.000389864,0.0418193,21.06646007
2022,0.1,0,0.5,0,0.0218577,17.24004514
2022,0.1,0,0.5,0.00573066,0.00604502,16.42672274
2022,0.1,0,0.5,0.998435946,1.2231,53.80049962
2022,0.1,0,0.5,0.925229965,0.483217,39.76896818
2022,0.1,0,0.5,0.375700579,0.0172387,17.1146064
2022,0.1,0,0.5,0.11724142,0.00834199,15.92976916
2022,0.1,0,0.5,0.001294219,0.0365557,21.41007413
2022,0.1,0,0.5,0.0470105,0.0373259,21.94763055
2022,0.1,0,0.5,0,0.0126987,16.15173609
2022,0.1,0,0.5,0.625743578,0.200384,29.48574064
2022,0.1,0,0.5,0.5675947,0.131454,27.30162356
2022,0.1,0,0.5,0.00591716,0.00527433,17.11285008
2022,0.1,0,0.5,0.31284952,0.0966973,26.25145629
2022,0.1,0,0.5,0.000717875,0.0214466,19.05077196
2022,0.1,0,0.5,0.028353328,0.0423167,21.66029775
2022,0.1,0,0.5,0.494356,0.0344807,18.3681592
2022,0.1,0,0.5,0.02651518,0.0042016,16.42884363
2022,0.1,0,0.5,0.000787402,0.0191709,20.20434324
2022,0.1,0,0.5,0.467849647,0.138926,26.06109537
2022,0.1,0,0.5,0.066447394,0.0500629,20.41099114
2022,0.1,0,0.5,0,0.00843668,17.25765359
2022,0.1,0,0.5,0.306937468,0.0674151,25.01967663
2022,0.1,0,0.5,0.870829183,0.306432,35.25881814
2022,0.1,0,0.5,0.758095462,0.262851,32.85083415
2022,0.1,0,0.5,0.0350953,0.0385406,20.36405289
2022,0.1,0,0.5,0.7453478,0.134033,29.4152902
2022,0.1,0,0.5,0.00167224,0.021506,15.80089671
2022,0.1,0,0.5,0.5540067,0.0978458,25.9933985
2022,0.1,0,0.5,0.06763281,0.0100646,16.24859603
2022,0.1,0,0.5,0.001914332,0.0670844,22.05888855
2022,0.1,0,0.5,0.002183402,0.0374074,19.68948649
2022,0.1,0,0.5,0.015793865,0.0196682,18.73560432
2022,0.1,0,0.5,0.00110619,0.0148492,19.11489116
2022,0.1,0,0.5,0.444072269,0.199343,28.26929906
2022,0.1,0,0.5,0.594886296,0.0314834,19.71027718
2022,0.1,0,0.5,0.506225442,0.0397505,21.27350614
2022,0.1,0,0.5,0.15714246,0.0083915,17.20188321
2022,0.1,0,0.5,0.75512825,0.0316861,20.72199867
2022,0.1,0,0.5,0.00195122,0.0172751,16.45713521
2022,0.1,0,0.5,0.91714546,0.366998,37.97487534
2022,0.1,0,0.5,0.001731602,0.017577,19.89785633
2022,0.1,0,0.5,0.116139985,0.0391544,21.84116486
2022,0.1,0,0.5,0.601915786,0.120032,29.47115385
2022,0.1,0,0.5,0.990258263,1.10262,49.94673263
2022,0.1,0,0.5,0.89261744,0.503472,39.70927287
2022,0.1,0,0.5,0.367128815,0.0370236,20.3711598
2022,0.1,0,0.5,0.00675676,0.00516324,16.76504804
2022,0.1,0,0.5,0.536044762,0.19316,29.03044201
2022,0.1,0,0.5,0.10642774,0.0140495,20.12178452
2022,0.1,0,0.5,0.041402206,0.0516499,23.03113435
2022,0.1,0,0.5,0.92346377,0.691359,41.51811137
2022,0.1,0,0.5,0.991660801,1.14853,49.81269292
2022,0.1,0,0.5,0.00560081,0.0324179,20.91190108
2022,0.1,0,0.5,0.000729927,0.0212123,20.09535238
2022,0.1,0,0.5,0.060823644,0.0412074,21.93007276
2022,0.1,0,0.5,0.989685582,1.19549,51.45569824
2022,0.1,0,0.5,0.710113267,0.137199,27.47686471
2022,0.1,0,0.5,0.950411564,0.891677,45.73951782
2022,0.1,0,0.5,0.007083826,0.0460094,20.60640241
2022,0.1,0,0.5,0.563450684,0.0382583,19.2893401
2022,0.1,0,0.5,0.269887595,0.0767588,22.45479781
2022,0.1,0,0.5,0.656324805,0.0644872,23.96189746
2022,0.1,0,0.5,0.106352159,0.0731543,25.21978147
2022,0.1,0,0.5,0.000514933,0.0318763,19.66382899
2022,0.1,0,0.5,0.669253761,0.165734,26.3213374
2022,0.1,0,0.5,0.954364833,0.250949,36.73952965
2022,0.1,0,0.5,0,0.00615217,15.98603556
2022,0.1,0,0.5,0.590445629,0.103549,26.03152272
2022,0.1,0,0.5,0.0878478,0.021526,17.02528804
2022,0.1,0,0.5,0.666387587,0.120813,26.86143903
2022,0.1,0,0.5,0.010693943,0.0677986,24.53340368
2022,0.1,0,0.5,0,0.011321,18.71885607
2022,0.1,0,0.5,0.00127389,0.0125834,17.8803066
2022,0.1,0,0.5,0.760040968,0.150989,27.32967634
2022,0.1,0,0.5,0.614692699,0.137395,28.83809524
2022,0.1,0,0.5,0.006311993,0.0172532,19.00923348
2022,0.1,0,0.5,0.110867428,0.0712597,22.58185376
2022,0.1,0,0.5,0.662721498,0.0367578,20.73895989
2022,0.1,0,0.5,0.0466805,0.0161088,20.14212449
2022,0.1,0,0.5,0.544732915,0.0975255,26.12168788
2022,0.1,0,0.5,0.985598666,1.16287,50.4150831
2022,0.1,0,0.5,0.994721851,1.27781,52.61936433
2022,0.1,0,0.5,0.003375532,0.0212186,19.89832156
2022,0.1,0,0.5,0.002529087,0.0316117,21.08628143
2022,0.1,0,0.5,0.321311381,0.049679,21.935371
2022,0.1,0,0.5,0.002754825,0.0240606,18.80079286
2022,0.1,0,0.5,0.5383875,0.170942,28.29330034
2022,0.1,0,0.5,0.0024213,0.0137872,17.10301562
2022,0.1,0,0.5,0.985197152,0.808795,44.90271204
2022,0.1,0,0.5,0.995019096,1.08265,51.82382289
2022,0.1,0,0.5,0.310045,0.112542,26.19075876
2022,0.1,0,0.5,0.0024888,0.0319999,19.50681523
2022,0.1,0,0.5,0,0.0132031,17.03627604
2022,0.1,0,0.5,0.914202174,0.380401,35.52102377
2022,0.1,0,0.5,0.000977199,0.048715,21.95510269
2023,0.1,0,0.5,0.998698385,1.22989,53.57063545
2023,0.1,0,0.5,0.0527426,0.00773798,18.03410634
2023,0.1,0,0.5,0.00628932,0.00714773,18.05508446
2023,0.1,0,0.5,0.0937324,0.0301393,18.44401108
2023,0.1,0,0.5,0.000571755,0.0271548,19.43270972
2023,0.1,0,0.5,0.00165563,0.0206305,20.88270598
2023,0.1,0,0.5,0.584111122,0.0758021,22.57011053
2023,0.1,0,0.5,0.07042252,0.0119716,17.44506757
2023,0.1,0,0.5,0.149254,0.0509293,22.08646391
2023,0.1,0,0.5,0.928384021,0.307605,36.11400519
2023,0.1,0,0.5,0.00387597,0.00313718,15.66492712
2023,0.1,0,0.5,0.12142872,0.00247263,17.7422462
2023,0.1,0,0.5,0.958224856,0.522201,41.8924564
2023,0.1,0,0.5,0.11021,0.0544912,22.56290618
2023,0.1,0,0.5,0.090357934,0.0298744,18.40563793
2023,0.1,0,0.5,0.00538599,0.00919287,17.68458659
2023,0.1,0,0.5,0.30971615,0.0167974,18.37244512
2023,0.1,0,0.5,0.045971612,0.0508497,23.11987142
2023,0.1,0,0.5,0.0016835,0.0293998,21.41633352
2023,0.1,0,0.5,0.536317376,0.0871658,27.94173688
2023,0.1,0,0.5,0.050247654,0.022393,18.03561755
2023,0.1,0,0.5,0.79149181,0.115169,27.74676415
2023,0.1,0,0.5,0.029711386,0.0367832,20.34335641
2023,0.1,0,0.5,0.00197628,0.0081052,17.31942457
2023,0.1,0,0.5,0.01865674,0.00534178,17.65772299
2023,0.1,0,0.5,0.00177431,0.0472862,22.53691275
2023,0.1,0,0.5,0.02691223,0.0109185,17.6661126
2023,0.1,0,0.5,0.00168634,0.0395934,20.22856293
2023,0.1,0,0.5,0.9041934,0.622608,39.30558369
2023,0.1,0,0.5,0.355785558,0.0678328,22.65304396
2023,0.1,0,0.5,0.160639096,0.0262583,20.55214724
2023,0.1,0,0.5,0.004500455,0.0358072,21.05956485
2023,0.1,0,0.5,0.934998596,0.356446,36.70388498
2023,0.1,0,0.5,0.033027776,0.0509299,23.28305287
2023,0.1,0,0.5,0.666654354,0.21536,30.6027893
2023,0.1,0,0.5,0.002919238,0.0511551,20.94653587
2023,0.1,0,0.5,0.001232281,0.0757904,22.99149489
2023,0.1,0,0.5,0.167954,0.00711083,17.7514349
2023,0.1,0,0.5,0.058171721,0.0239705,19.54222373
2023,0.1,0,0.5,0.00571066,0.051059,23.83940763
2023,0.1,0,0.5,0.0053286,0.017292,18.806367
2023,0.1,0,0.5,0.0175824,0.0153427,18.28725398
2023,0.1,0,0.5,0.000923361,0.0183411,19.80111781
2023,0.1,0,0.5,0.0511761,0.0517801,21.01089241
2023,0.1,0,0.5,0.975347106,0.382454,39.69336565
2023,0.1,0,0.5,0.002912624,0.0161871,16.97846684
2023,0.1,0,0.5,0.0412698,0.00534973,16.85444098
2023,0.1,0,0.5,0.0160035,0.0773511,23.68219723
2023,0.1,0,0.5,0.0192308,0.0175242,17.60221554
2023,0.1,0,0.5,0.946813505,0.661671,41.36912525
2023,0.1,0,0.5,0.00189036,0.0171491,20.03812564
2023,0.1,0,0.5,0.497536087,0.0369771,22.52500472
2023,0.1,0,0.5,0.088997962,0.0667468,22.47890719
2023,0.1,0,0.5,0.977416369,1.11301,48.68688308
2023,0.1,0,0.5,0.132561826,0.0232893,19.87041963
2023,0.1,0,0.5,0.88881796,0.246841,32.74886878
2023,0.1,0,0.5,0.223695347,0.0364071,22.49770672
2023,0.1,0,0.5,0.00226244,0.0157944,18.14447305
2023,0.1,0,0.5,0.00664894,0.0118437,16.44520997
2023,0.1,0,0.5,0.495252508,0.0573531,21.98792735
2023,0.1,0,0.5,0.07109738,0.0103232,16.49085795
2023,0.1,0,0.5,0.197496,0.0672516,23.96176465
2023,0.1,0,0.5,0.000546747,0.0311907,19.18631046
2023,0.1,0,0.5,0.734262452,0.154905,29.07264396
2023,0.1,0,0.5,0.989041914,1.19374,50.36662423
2023,0.1,0,0.5,0.006442953,0.0556844,23.03385815
2023,0.1,0,0.5,0.02456139,0.0102021,18.57331493
2023,0.1,0,0.5,0.247270928,0.0449276,20.66284223
2023,0.1,0,0.5,0.66813399,0.13167,26.08275529
2023,0.1,0,0.5,0.001464843,0.0337185,20.18642339
2023,0.1,0,0.5,0.905597753,0.441789,37.6894218
2023,0.1,0,0.5,0.003125,0.00553339,16.11308003
2023,0.1,0,0.5,0.999170789,1.22015,53.8229447
2023,0.1,0,0.5,0.900422931,0.34011,36.70760956
2023,0.1,0,0.5,0.0792339,0.0458266,20.19424441
2023,0.1,0,0.5,0.996595577,1.2167,52.42162563
2023,0.1,0,0.5,0.907470697,0.229261,33.28133223
2023,0.1,0,0.5,0.00491802,0.00922266,17.33986699
2023,0.1,0,0.5,0.94667659,0.993007,45.30916942
2023,0.1,0,0.5,0.077267157,0.0391571,21.45995792
2023,0.1,0,0.5,0.003974171,0.0329846,19.89901747
2023,0.1,0,0.5,0.00527357,0.0260343,18.11233173
2023,0.1,0,0.5,0.0122974,0.0294198,18.40947363
2023,0.1,0,0.5,0.27980555,0.0132567,18.01176965
2023,0.1,0,0.5,0.123721,0.110224,24.21705647
2023,0.1,0,0.5,0.386872,0.0119553,17.66994353
2023,0.1,0,0.5,0.145973428,0.08815,21.72743855
2023,0.1,0,0.5,0.262149063,0.0247082,17.16643123
2023,0.1,0,0.5,0.318602194,0.0589496,23.39659342
2023,0.1,0,0.5,0.01176468,0.0382049,20.41670654
2023,0.1,0,0.5,0.9971351,1.23468,51.95646168
2023,0.1,0,0.5,0.73998862,0.22939,30.35056429
2023,0.1,0,0.5,0.643982967,0.134306,25.60139874
2023,0.1,0,0.5,0.000977996,0.0349663,19.89603789
2023,0.1,0,0.5,0.541199986,0.129493,28.59230395
2023,0.1,0,0.5,0.016,0.0192374,18.64633577
2023,0.1,0,0.5,0.0110081,0.0550664,20.50880718
2023,0.1,0,0.5,0.988775771,1.2606,50.43386951
2023,0.1,0,0.5,0.082361762,0.0451909,20.2357625
2023,0.1,0,0.5,0.56167901,0.280955,29.83575941
2024,0.1,0,0.5,0.842630969,0.346376,34.783619
2024,0.1,0,0.5,0.570339076,0.0816496,24.76319704
2024,0.1,0,0.5,0.013245074,0.0167862,16.03640165
2024,0.1,0,0.5,0.586356925,0.108289,23.70706178
2024,0.1,0,0.5,0.004648277,0.0511276,21.66500284
2024,0.1,0,0.5,0.964702644,0.970953,47.54445897
2024,0.1,0,0.5,0.978737235,1.05437,47.72156083
2024,0.1,0,0.5,0.980437712,0.917341,48.50103846
2024,0.1,0,0.5,0.03300333,0.109984,25.10536508
2024,0.1,0,0.5,0.945725174,0.446179,41.19454702
2024,0.1,0,0.5,0.165911,0.0174232,19.71461236
2024,0.1,0,0.5,0.003065134,0.0216143,17.3707148
2024,0.1,0,0.5,0.956706901,0.749756,43.21926288
2024,0.1,0,0.5,0.965986845,0.930783,45.84707117
2024,0.1,0,0.5,0.065618542,0.0712464,21.97906415
2024,0.1,0,0.5,0.656582,0.0246229,18.8830218
2024,0.1,0,0.5,0.0706467,0.110124,25.59492332
2024,0.1,0,0.5,0.040783,0.00907578,18.72126891
2024,0.1,0,0.5,0.006999122,0.0177281,19.64279719
2024,0.1,0,0.5,0.003322258,0.0347187,20.11472064
2024,0.1,0,0.5,0.26575632,0.0416274,20.43944694
2024,0.1,0,0.5,0.3481825,0.0320914,21.70572761
2024,0.1,0,0.5,0.971195997,0.599367,43.14564163
2024,0.1,0,0.5,0.009044235,0.0682265,24.56340085
2024,0.1,0,0.5,0.46800923,0.0124553,17.80936088
2024,0.1,0,0.5,0.019516704,0.0153876,20.80323835
2024,0.1,0,0.5,0.590610197,0.0455164,21.18977046
2024,0.1,0,0.5,0.998108035,1.21368,54.76487639
2024,0.1,0,0.5,0.0377527,0.0587856,21.16845761
2024,0.1,0,0.5,0.00105597,0.0146256,19.72182984
2024,0.1,0,0.5,0.162044851,0.0193454,20.27769637
2024,0.1,0,0.5,0.00171086,0.0177271,18.42195835
2024,0.1,0,0.5,0.388520102,0.0627563,22.41839682
2024,0.1,0,0.5,0.494244514,0.0222068,20.40286613
2024,0.1,0,0.5,0.896226,0.248216,35.34509667
2024,0.1,0,0.5,0.0173702,0.0421103,23.54644254
2024,0.1,0,0.5,0.99770855,1.19817,54.07704558
2024,0.1,0,0.5,0,0.0447545,22.00730953
2024,0.1,0,0.5,0.00788178,0.017219,17.78438933
2024,0.1,0,0.5,0.125287814,0.0494779,21.3015873
2024,0.1,0,0.5,0.000858369,0.0180146,17.28280666
2024,0.1,0,0.5,0.55566,0.134786,25.32738259
2024,0.1,0,0.5,0.003393665,0.0857262,23.66818221
2024,0.1,0,0.5,0.041256128,0.0258113,18.33658086
2024,0.1,0,0.5,0.001683502,0.0202201,18.73608356
2024,0.1,0,0.5,0.00176056,0.0167969,17.81000671
2024,0.1,0,0.5,0.00267738,0.0134282,16.40725614
2024,0.1,0,0.5,0.191334185,0.0540996,22.89332684
2024,0.1,0,0.5,0.000509684,0.0315455,22.58153485
2024,0.1,0,0.5,0.046775871,0.0579144,22.05031919
2024,0.1,0,0.5,0.967878427,0.456364,40.93124695
2024,0.1,0,0.5,0.923453341,0.450263,40.35945264
2024,0.1,0,0.5,0.446046976,0.0898433,25.69101148
2024,0.1,0,0.5,0.342345466,0.0253156,17.92542671
2024,0.1,0,0.5,0.040829944,0.0232078,18.80104974
2024,0.1,0,0.5,0.996286588,1.24282,53.00991972
2024,0.1,0,0.5,0.104160477,0.0560558,23.3823425
2024,0.1,0,0.5,0.02758623,0.0117376,19.65419338
2024,0.1,0,0.5,0.008209342,0.0307095,20.1690194
2024,0.1,0,0.5,0.004826251,0.0322539,19.42137762
2024,0.1,0,0.5,0.001615509,0.0308858,20.15990056
2024,0.1,0,0.5,0.214322,0.098189,23.55332377
2024,0.1,0,0.5,0.999827262,1.18967,55.35343913
2024,0.1,0,0.5,0.05426359,0.0102828,16.70653713
2024,0.1,0,0.5,0.067511237,0.0496434,22.03007519
2024,0.1,0,0.5,0.2370953,0.0175245,19.84680912
2024,0.1,0,0.5,0.197354702,0.0881739,26.73891174
2024,0.1,0,0.5,0.760999183,0.149639,28.18025413
2024,0.1,0,0.5,0.614717926,0.0352568,22.01539339
2024,0.1,0,0.5,0.712664977,0.0905106,26.12917618
2024,0.1,0,0.5,0.887556569,0.171666,29.12864555
2024,0.1,0,0.5,0.22395797,0.0338544,20.45763275
2024,0.1,0,0.5,0.956905,0.24458,33.8310964
2024,0.1,0,0.5,0.11170171,0.00628002,17.55283296
2024,0.1,0,0.5,0.0012474,0.0399691,21.76855289
2024,0.1,0,0.5,0.01282052,0.00512755,17.85047755
2024,0.1,0,0.5,0.999666521,1.16711,54.78402602
2024,0.1,0,0.5,0.99980126,1.23109,54.86341259
2024,0.1,0,0.5,0.002534854,0.0251488,21.4064299
2024,0.1,0,0.5,0.001047668,0.0317028,22.05018978
2024,0.1,0,0.5,0.26679268,0.0439973,22.47590729
2024,0.1,0,0.5,0.096836696,0.0515666,23.85219771
2024,0.1,0,0.5,0.01315193,0.0359477,20.77144412
2024,0.1,0,0.5,0.00521669,0.0404536,20.89832207
2024,0.1,0,0.5,0.09329709,0.0377598,20.87784298
2024,0.1,0,0.5,0.875197274,0.571409,39.7459297
2024,0.1,0,0.5,0.992349593,1.24513,52.17114343
2024,0.1,0,0.5,0.912866075,0.317603,37.88133977
2024,0.1,0,0.5,0.001156961,0.0421535,20.21952043
2024,0.1,0,0.5,0.945310258,0.648718,42.04622605
2024,0.1,0,0.5,0.000874126,0.0182151,17.96056976
2024,0.1,0,0.5,0.968324813,0.611393,43.16950636
2024,0.1,0,0.5,0.12405531,0.0522474,22.63288245
2024,0.1,0,0.5,0.1150668,0.0242197,19.50263505
2024,0.1,0,0.5,0.001363017,0.0349395,20.94404957
2024,0.1,0,0.5,0.29274206,0.0200895,19.25559846
2024,0.1,0,0.5,0.03380104,0.0236992,17.71274329
2024,0.1,0,0.5,0.164355805,0.0627538,24.1327978
2024,0.1,0,0.5,0.03716812,0.0276171,18.76714934
2024,0.1,0,0.5,0.477554131,0.181954,29.39538886
2025,0.1,0,0.5,0.997029156,0.951317,49.72862195
2025,0.1,0,0.5,0.00867051,0.00597938,17.19484542
2025,0.1,0,0.5,0.698261304,0.0670705,24.10766702
2025,0.1,0,0.5,0.000449843,0.0357643,20.57039032
2025,0.1,0,0.5,0.964848281,0.537174,43.00316916
2025,0.1,0,0.5,0.457333,0.0183716,18.42469659
2025,0.1,0,0.5,0.957976546,0.339255,38.36947804
2025,0.1,0,0.5,0.001210654,0.038453,21.02913725
2025,0.1,0,0.5,0.991006628,0.634144,43.59585978
2025,0.1,0,0.5,0.033694071,0.129327,25.73101639
2025,0.1,0,0.5,0.04085255,0.035975,21.62424831
2025,0.1,0,0.5,0.047286542,0.0410571,19.64706174
2025,0.1,0,0.5,0.505075516,0.0879006,25.30336459
2025,0.1,0,0.5,0.15609104,0.0255994,18.66191086
2025,0.1,0,0.5,0.893313607,0.474077,36.98376738
2025,0.1,0,0.5,0.002885168,0.029969,18.36075701
2025,0.1,0,0.5,0.879995344,0.137762,27.13094285
2025,0.1,0,0.5,0.942709387,0.151585,29.51909226
2025,0.1,0,0.5,0.604413285,0.0767331,24.61521961
2025,0.1,0,0.5,0.011898366,0.0314212,18.5226827
2025,0.1,0,0.5,0.998093938,1.22638,52.03520608
2025,0.1,0,0.5,0.001149426,0.0285599,20.9578944
2025,0.1,0,0.5,0.002352944,0.0190487,19.22925161
2025,0.1,0,0.5,0.002773921,0.0248051,19.25259045
2025,0.1,0,0.5,0.930134539,0.70028,42.79716711
2025,0.1,0,0.5,0.0402116,0.0150923,18.43912176
2025,0.1,0,0.5,0.985047112,0.95484,49.21471198
2025,0.1,0,0.5,0.00992554,0.0126426,19.60402586
2025,0.1,0,0.5,0.00694981,0.0212311,19.95168767
2025,0.1,0,0.5,0,0.0349844,22.09265073
2025,0.1,0,0.5,0.987000892,1.08688,50.37831606
2025,0.1,0,0.5,0.02191141,0.0354261,21.82339151
2025,0.1,0,0.5,0.06078434,0.0173528,18.31475315
2025,0.1,0,0.5,0.149184,0.0213048,18.06899828
2025,0.1,0,0.5,0.092175065,0.0458411,24.32958768
2025,0.1,0,0.5,0.0304635,0.103112,24.43166972
2025,0.1,0,0.5,0.116438242,0.0361002,20.54010874
2025,0.1,0,0.5,0.186392932,0.0174603,19.80005193
2025,0.1,0,0.5,0.002534856,0.0265209,17.82089035
2025,0.1,0,0.5,0.022263429,0.0257775,19.07250368
2025,0.1,0,0.5,0.00265428,0.0245408,20.72419398
2025,0.1,0,0.5,0.285809,0.0586278,24.1860569
2025,0.1,0,0.5,0,0.0278785,17.03058017
2025,0.1,0,0.5,0.27741922,0.00177281,15.84101382
2025,0.1,0,0.5,0.021844698,0.053944,21.98783245
2025,0.1,0,0.5,0.0251153,0.0332824,19.65089162
2025,0.1,0,0.5,0,0.0201971,20.85798338
2025,0.1,0,0.5,0.0031056,0.0203419,21.57321109
2025,0.1,0,0.5,0.923877367,0.245436,33.1742198
2025,0.1,0,0.5,0.997823613,1.15134,52.08715053
2025,0.1,0,0.5,0.987757185,1.03009,48.87739106
2025,0.1,0,0.5,0.1260364,0.0304022,16.04876237
2025,0.1,0,0.5,0.00577617,0.0211934,20.64574674
2025,0.1,0,0.5,0.109545522,0.0562767,22.54637631
2025,0.1,0,0.5,0.050043376,0.0390381,20.66934789
2025,0.1,0,0.5,0.0573057,0.0525093,24.73241045
2025,0.1,0,0.5,0.00243902,0.00586268,16.85154677
2025,0.1,0,0.5,0.76783904,0.0822989,24.4287379
2025,0.1,0,0.5,0.0127055,0.0421401,20.75150623
2025,0.1,0,0.5,0.57462027,0.102869,28.13256566
2025,0.1,0,0.5,0.02101242,0.0159373,18.14328543
2025,0.1,0,0.5,0.00156006,0.0108647,18.20063118
2025,0.1,0,0.5,0.00103627,0.0155227,19.05300693
2025,0.1,0,0.5,0.375725333,0.119989,26.06523379
2025,0.1,0,0.5,0.00199402,0.0169165,18.38474026
2025,0.1,0,0.5,0.0560299,0.0294037,19.8030378
2025,0.1,0,0.5,0.05125285,0.0148988,16.27394474
2025,0.1,0,0.5,0.899405959,0.239057,33.84087893
2025,0.1,0,0.5,0.00339558,0.00938824,17.15227563
2025,0.1,0,0.5,0.002013082,0.033497,19.20400244
2025,0.1,0,0.5,0.91002872,0.052717,23.76274252
2025,0.1,0,0.5,0.00706714,0.00458037,17.26315789
2025,0.1,0,0.5,0.000843882,0.0188683,17.70934122
2025,0.1,0,0.5,0.29152567,0.00982116,16.88307545
2025,0.1,0,0.5,0.050210724,0.0465105,19.52712886
